industry_short,sic,industry_long
Clths,2361,Apparel and other finished products
Clths,2362,Apparel and other finished products
Clths,2363,Apparel and other finished products
Clths,2364,Apparel and other finished products
Clths,2365,Apparel and other finished products
Clths,2366,Apparel and other finished products
Clths,2367,Apparel and other finished products
Clths,2368,Apparel and other finished products
Clths,2369,Apparel and other finished products
Clths,2370,Apparel and other finished products
Clths,2371,Apparel and other finished products
Clths,2372,Apparel and other finished products
Clths,2373,Apparel and other finished products
Clths,2374,Apparel and other finished products
Clths,2375,Apparel and other finished products
Clths,2376,Apparel and other finished products
Clths,2377,Apparel and other finished products
Clths,2378,Apparel and other finished products
Clths,2379,Apparel and other finished products
Clths,2380,Apparel and other finished products
Clths,2381,Apparel and other finished products
Clths,2382,Apparel and other finished products
Clths,2383,Apparel and other finished products
Clths,2384,Apparel and other finished products
Clths,2385,Apparel and other finished products
Clths,2386,Apparel and other finished products
Clths,2387,Apparel and other finished products
Clths,2388,Apparel and other finished products
Clths,2389,Apparel and other finished products
Clths,2390,Apparel and other finished products
Clths,3020,Rubber and plastics footwear
Clths,3021,Rubber and plastics footwear
Clths,3100,Leather tanning and finishing
Clths,3101,Leather tanning and finishing
Clths,3102,Leather tanning and finishing
Clths,3103,Leather tanning and finishing
Clths,3104,Leather tanning and finishing
Clths,3105,Leather tanning and finishing
Clths,3106,Leather tanning and finishing
Clths,3107,Leather tanning and finishing
Clths,3108,Leather tanning and finishing
Clths,3109,Leather tanning and finishing
Clths,3110,Leather tanning and finishing
Clths,3111,Leather tanning and finishing
Clths,3130,Boot shoe cut stock findings
Clths,3131,Boot shoe cut stock findings
Clths,3140,Footware except rubber
Clths,3141,Footware except rubber
Clths,3142,Footware except rubber
Clths,3143,Footware except rubber
Clths,3144,Footware except rubber
Clths,3145,Footware except rubber
Clths,3146,Footware except rubber
Clths,3147,Footware except rubber
Clths,3148,Footware except rubber
Clths,3149,Footware except rubber
Clths,3150,Leather gloves and mittens
Clths,3151,Leather gloves and mittens
Clths,3963,Fasteners buttons needles pins
Clths,3964,Fasteners buttons needles pins
Clths,3965,Fasteners buttons needles pins
Hlth,8000,Services - health
Hlth,8001,Services - health
Hlth,8002,Services - health
Hlth,8003,Services - health
Hlth,8004,Services - health
Hlth,8005,Services - health
Hlth,8006,Services - health
Hlth,8007,Services - health
Hlth,8008,Services - health
Hlth,8009,Services - health
Hlth,8010,Services - health
Hlth,8011,Services - health
Hlth,8012,Services - health
Hlth,8013,Services - health
Hlth,8014,Services - health
Hlth,8015,Services - health
Hlth,8016,Services - health
Hlth,8017,Services - health
Hlth,8018,Services - health
Hlth,8019,Services - health
Hlth,8020,Services - health
Hlth,8021,Services - health
Hlth,8022,Services - health
Hlth,8023,Services - health
Hlth,8024,Services - health
Hlth,8025,Services - health
Hlth,8026,Services - health
Hlth,8027,Services - health
Hlth,8028,Services - health
Hlth,8029,Services - health
Hlth,8030,Services - health
Hlth,8031,Services - health
Hlth,8032,Services - health
Hlth,8033,Services - health
Hlth,8034,Services - health
Hlth,8035,Services - health
Hlth,8036,Services - health
Hlth,8037,Services - health
Hlth,8038,Services - health
Hlth,8039,Services - health
Hlth,8040,Services - health
Hlth,8041,Services - health
Hlth,8042,Services - health
Hlth,8043,Services - health
Hlth,8044,Services - health
Hlth,8045,Services - health
Hlth,8046,Services - health
Hlth,8047,Services - health
Hlth,8048,Services - health
Hlth,8049,Services - health
Hlth,8050,Services - health
Hlth,8051,Services - health
Hlth,8052,Services - health
Hlth,8053,Services - health
Hlth,8054,Services - health
Hlth,8055,Services - health
Hlth,8056,Services - health
Hlth,8057,Services - health
Hlth,8058,Services - health
Hlth,8059,Services - health
Hlth,8060,Services - health
Hlth,8061,Services - health
Hlth,8062,Services - health
Hlth,8063,Services - health
Hlth,8064,Services - health
Hlth,8065,Services - health
Hlth,8066,Services - health
Hlth,8067,Services - health
Hlth,8068,Services - health
Hlth,8069,Services - health
Hlth,8070,Services - health
Hlth,8071,Services - health
Hlth,8072,Services - health
Hlth,8073,Services - health
Hlth,8074,Services - health
Hlth,8075,Services - health
Hlth,8076,Services - health
Hlth,8077,Services - health
Hlth,8078,Services - health
Hlth,8079,Services - health
Hlth,8080,Services - health
Hlth,8081,Services - health
Hlth,8082,Services - health
Hlth,8083,Services - health
Hlth,8084,Services - health
Hlth,8085,Services - health
Hlth,8086,Services - health
Hlth,8087,Services - health
Hlth,8088,Services - health
Hlth,8089,Services - health
Hlth,8090,Services - health
Hlth,8091,Services - health
Hlth,8092,Services - health
Hlth,8093,Services - health
Hlth,8094,Services - health
Hlth,8095,Services - health
Hlth,8096,Services - health
Hlth,8097,Services - health
Hlth,8098,Services - health
Hlth,8099,Services - health
MedEq,3693,X-ray electromedical app
MedEq,3840,Surg & med instru
MedEq,3841,Surg & med instru
MedEq,3842,Surg & med instru
MedEq,3843,Surg & med instru
MedEq,3844,Surg & med instru
MedEq,3845,Surg & med instru
MedEq,3846,Surg & med instru
MedEq,3847,Surg & med instru
MedEq,3848,Surg & med instru
MedEq,3849,Surg & med instru
MedEq,3850,Ophthalmic goods
MedEq,3851,Ophthalmic goods
Drugs,2830,Drugs
Drugs,2831,Biological products
Drugs,2833,Medicinal chemicals
Drugs,2834,Pharmaceutical preparations
Drugs,2835,In vitro in vivo diagnostics
Drugs,2836,Biological products except diagnostics
Chems,2800,Chemicals and allied products
Chems,2801,Chemicals and allied products
Chems,2802,Chemicals and allied products
Chems,2803,Chemicals and allied products
Chems,2804,Chemicals and allied products
Chems,2805,Chemicals and allied products
Chems,2806,Chemicals and allied products
Chems,2807,Chemicals and allied products
Chems,2808,Chemicals and allied products
Chems,2809,Chemicals and allied products
Chems,2810,Industrial inorganical chems
Chems,2811,Industrial inorganical chems
Chems,2812,Industrial inorganical chems
Chems,2813,Industrial inorganical chems
Chems,2814,Industrial inorganical chems
Chems,2815,Industrial inorganical chems
Chems,2816,Industrial inorganical chems
Chems,2817,Industrial inorganical chems
Chems,2818,Industrial inorganical chems
Chems,2819,Industrial inorganical chems
Chems,2820,Plastic material & synthetic resin
Chems,2821,Plastic material & synthetic resin
Chems,2822,Plastic material & synthetic resin
Chems,2823,Plastic material & synthetic resin
Chems,2824,Plastic material & synthetic resin
Chems,2825,Plastic material & synthetic resin
Chems,2826,Plastic material & synthetic resin
Chems,2827,Plastic material & synthetic resin
Chems,2828,Plastic material & synthetic resin
Chems,2829,Plastic material & synthetic resin
Chems,2850,Paints
Chems,2851,Paints
Chems,2852,Paints
Chems,2853,Paints
Chems,2854,Paints
Chems,2855,Paints
Chems,2856,Paints
Chems,2857,Paints
Chems,2858,Paints
Chems,2859,Paints
Chems,2860,Industrial organic chems
Chems,2861,Industrial organic chems
Chems,2862,Industrial organic chems
Chems,2863,Industrial organic chems
Chems,2864,Industrial organic chems
Chems,2865,Industrial organic chems
Chems,2866,Industrial organic chems
Chems,2867,Industrial organic chems
Chems,2868,Industrial organic chems
Chems,2869,Industrial organic chems
Chems,2870,Agriculture chemicals
Chems,2871,Agriculture chemicals
Chems,2872,Agriculture chemicals
Chems,2873,Agriculture chemicals
Chems,2874,Agriculture chemicals
Chems,2875,Agriculture chemicals
Chems,2876,Agriculture chemicals
Chems,2877,Agriculture chemicals
Chems,2878,Agriculture chemicals
Chems,2879,Agriculture chemicals
Chems,2890,Misc chemical products
Chems,2891,Misc chemical products
Chems,2892,Misc chemical products
Chems,2893,Misc chemical products
Chems,2894,Misc chemical products
Chems,2895,Misc chemical products
Chems,2896,Misc chemical products
Chems,2897,Misc chemical products
Chems,2898,Misc chemical products
Chems,2899,Misc chemical products
Rubbr,3031,Reclaimed rubber
Rubbr,3041,Rubber & plastic hose and belting
Rubbr,3050,Gaskets hoses etc
Rubbr,3051,Gaskets hoses etc
Rubbr,3052,Gaskets hoses etc
Rubbr,3053,Gaskets hoses etc
Rubbr,3060,Fabricated rubber products
Rubbr,3061,Fabricated rubber products
Rubbr,3062,Fabricated rubber products
Rubbr,3063,Fabricated rubber products
Rubbr,3064,Fabricated rubber products
Rubbr,3065,Fabricated rubber products
Rubbr,3066,Fabricated rubber products
Rubbr,3067,Fabricated rubber products
Rubbr,3068,Fabricated rubber products
Rubbr,3069,Fabricated rubber products
Rubbr,3070,Misc rubber products (?)
Rubbr,3071,Misc rubber products (?)
Rubbr,3072,Misc rubber products (?)
Rubbr,3073,Misc rubber products (?)
Rubbr,3074,Misc rubber products (?)
Rubbr,3075,Misc rubber products (?)
Rubbr,3076,Misc rubber products (?)
Rubbr,3077,Misc rubber products (?)
Rubbr,3078,Misc rubber products (?)
Rubbr,3079,Misc rubber products (?)
Rubbr,3080,Misc plastic products
Rubbr,3081,Misc plastic products
Rubbr,3082,Misc plastic products
Rubbr,3083,Misc plastic products
Rubbr,3084,Misc plastic products
Rubbr,3085,Misc plastic products
Rubbr,3086,Misc plastic products
Rubbr,3087,Misc plastic products
Rubbr,3088,Misc plastic products
Rubbr,3089,Misc plastic products
Rubbr,3090,Misc rubber and plastic products (?)
Rubbr,3091,Misc rubber and plastic products (?)
Rubbr,3092,Misc rubber and plastic products (?)
Rubbr,3093,Misc rubber and plastic products (?)
Rubbr,3094,Misc rubber and plastic products (?)
Rubbr,3095,Misc rubber and plastic products (?)
Rubbr,3096,Misc rubber and plastic products (?)
Rubbr,3097,Misc rubber and plastic products (?)
Rubbr,3098,Misc rubber and plastic products (?)
Rubbr,3099,Misc rubber and plastic products (?)
Txtls,2200,Textile mill products
Txtls,2201,Textile mill products
Txtls,2202,Textile mill products
Txtls,2203,Textile mill products
Txtls,2204,Textile mill products
Txtls,2205,Textile mill products
Txtls,2206,Textile mill products
Txtls,2207,Textile mill products
Txtls,2208,Textile mill products
Txtls,2209,Textile mill products
Txtls,2210,Textile mill products
Txtls,2211,Textile mill products
Txtls,2212,Textile mill products
Txtls,2213,Textile mill products
Txtls,2214,Textile mill products
Txtls,2215,Textile mill products
Txtls,2216,Textile mill products
Txtls,2217,Textile mill products
Txtls,2218,Textile mill products
Txtls,2219,Textile mill products
Txtls,2220,Textile mill products
Txtls,2221,Textile mill products
Txtls,2222,Textile mill products
Txtls,2223,Textile mill products
Txtls,2224,Textile mill products
Txtls,2225,Textile mill products
Txtls,2226,Textile mill products
Txtls,2227,Textile mill products
Txtls,2228,Textile mill products
Txtls,2229,Textile mill products
Txtls,2230,Textile mill products
Txtls,2231,Textile mill products
Txtls,2232,Textile mill products
Txtls,2233,Textile mill products
Txtls,2234,Textile mill products
Txtls,2235,Textile mill products
Txtls,2236,Textile mill products
Txtls,2237,Textile mill products
Txtls,2238,Textile mill products
Txtls,2239,Textile mill products
Txtls,2240,Textile mill products
Txtls,2241,Textile mill products
Txtls,2242,Textile mill products
Txtls,2243,Textile mill products
Txtls,2244,Textile mill products
Txtls,2245,Textile mill products
Txtls,2246,Textile mill products
Txtls,2247,Textile mill products
Txtls,2248,Textile mill products
Txtls,2249,Textile mill products
Txtls,2250,Textile mill products
Txtls,2251,Textile mill products
Txtls,2252,Textile mill products
Txtls,2253,Textile mill products
Txtls,2254,Textile mill products
Txtls,2255,Textile mill products
Txtls,2256,Textile mill products
Txtls,2257,Textile mill products
Txtls,2258,Textile mill products
Txtls,2259,Textile mill products
Txtls,2260,Textile mill products
Txtls,2261,Textile mill products
Txtls,2262,Textile mill products
Txtls,2263,Textile mill products
Txtls,2264,Textile mill products
Txtls,2265,Textile mill products
Txtls,2266,Textile mill products
Txtls,2267,Textile mill products
Txtls,2268,Textile mill products
Txtls,2269,Textile mill products
Txtls,2270,Floor covering mills
Txtls,2271,Floor covering mills
Txtls,2272,Floor covering mills
Txtls,2273,Floor covering mills
Txtls,2274,Floor covering mills
Txtls,2275,Floor covering mills
Txtls,2276,Floor covering mills
Txtls,2277,Floor covering mills
Txtls,2278,Floor covering mills
Txtls,2279,Floor covering mills
Txtls,2280,Yarn and thread mills
Txtls,2281,Yarn and thread mills
Txtls,2282,Yarn and thread mills
Txtls,2283,Yarn and thread mills
